"","Latitude","Longitude","Class","B1","B2","B3","B4","B5","B6"
"2071",35.5441002750504,-82.5699697996102,"4",249,300,465,451,312,142
"2072",35.6640311390371,-82.3437920042292,"4",259,289,330,257,293,224
"2073",35.6301376339974,-82.3610649482568,"4",84,116,281,165,905,394
"2074",35.5799491746116,-82.688924980178,"4",255,300,502,363,-48,118
"2075",35.4756614667971,-82.5448751450794,"4",268,325,444,296,248,200
"2076",35.5343233024428,-82.6550309013313,"4",300,343,483,389,295,218
"2077",35.5434484768766,-82.5875686482421,"4",164,208,337,203,333,145
"2078",35.7445282135065,-82.6784960328405,"4",112,251,622,525,1851,1157
"2079",35.5672391102217,-82.4591622341497,"4",514,561,606,674,1409,826
"2080",35.7530015897664,-82.6719779407546,"4",160,213,505,361,1872,975
"2081",35.5809268718724,-82.5318389609076,"4",147,180,496,248,3316,1242
"2082",35.4785945585794,-82.5393347668064,"4",257,307,437,285,230,169
"2083",35.4782686594925,-82.5373793391806,"4",211,256,394,241,173,127
"2084",35.6627275426894,-82.3408588627905,"4",284,326,374,308,344,269
"2085",35.4916305220562,-82.5683402765887,"4",373,439,593,593,402,253
"2086",35.6698973226017,-82.3353184845175,"4",291,329,378,318,354,284
"2087",35.7324699472904,-82.6582899473742,"4",334,376,647,553,1544,880
"2088",35.6027621106961,-82.5784433193219,"4",233,295,497,434,825,331
"2089",35.7034649285545,-82.6175518718373,"4",307,361,538,548,330,207
"2090",35.7181303874659,-82.6446019539938,"4",156,264,551,544,807,509
"2091",35.5330197060951,-82.654704996727,"4",340,401,539,441,329,252
"2092",35.5388858896597,-82.6667634670859,"4",626,766,849,317,181,118
"2093",35.6343743221274,-82.5621480891071,"4",338,402,601,505,315,230
"2094",35.5405153850943,-82.4334157704104,"4",155,256,658,444,1589,818
"2095",35.4776168613186,-82.539986576015,"4",261,315,445,293,233,169
"2096",35.6705491207755,-82.3349925799132,"4",270,308,356,293,328,262
"2097",35.5062959809676,-82.5921313127023,"4",204,241,466,353,1375,701
"2098",35.6252491476936,-82.3620426620697,"4",335,476,935,898,1035,589
"2099",35.5372563942251,-82.6566604243528,"4",167,212,336,225,33,100
"2100",35.6434994965611,-82.4014771191895,"4",146,172,212,165,227,158
"2101",35.4763132649709,-82.5360757207635,"4",310,364,504,361,297,226
"2102",35.664357038124,-82.3395552443733,"4",237,272,319,242,284,217
"2103",35.7347512408989,-82.6615489934172,"4",394,461,633,628,610,319
"2104",35.541493082355,-82.5650812305457,"4",199,267,531,438,2239,1410
"2105",35.5665873120479,-82.5696438950059,"4",123,199,493,375,1890,821
"2106",35.6203606613898,-82.5787692239262,"4",373,447,607,605,404,248
"2107",35.7347512408989,-82.6622008026258,"4",340,402,575,593,347,189
"2108",35.5349751006166,-82.6579640427699,"4",158,193,595,281,3105,1409
"2109",35.6581649554726,-82.6074488291041,"4",247,325,591,537,1104,692
"2110",35.6298117349105,-82.3604131390482,"4",90,135,290,225,690,578
"2111",35.6689196253409,-82.3379257213519,"4",250,285,330,266,297,232
"2112",35.6575131572987,-82.6071229244998,"4",405,460,626,641,408,280
"2113",35.5313902106605,-82.6563345197485,"4",203,250,380,279,190,115
"2114",35.7445282135065,-82.6775183190277,"4",429,507,691,715,471,288
"2115",35.7187821856398,-82.6367802434907,"4",326,389,559,588,326,135
"2116",35.6294858358236,-82.3636721850912,"4",331,371,502,480,748,931
"2117",35.545729770485,-82.5751842732789,"4",229,294,468,441,473,356
"2118",35.4821794485355,-82.5588890430641,"4",90,196,458,382,1083,581
"2119",35.5463815686588,-82.3346666753089,"4",115,153,252,138,131,67
"2120",35.607324697913,-82.5803987469476,"4",264,330,583,485,1685,904
"2121",35.7077016166845,-82.6195072994631,"4",426,496,677,706,458,266
"2122",35.6252491476936,-82.3617167574654,"4",196,377,922,850,1164,712
"2123",35.6656606344717,-82.3372739121433,"4",373,420,473,418,457,386
"2124",35.6617498454287,-82.6234181547146,"4",398,473,677,677,497,333
"2125",35.6989023413376,-82.6149446350029,"4",310,375,554,570,289,199
"2126",35.6633793408633,-82.3385775305605,"4",291,324,379,315,353,278
"2127",35.6698973226017,-82.3415106719991,"4",132,169,297,158,189,131
"2128",35.5105326690976,-82.5895240758679,"4",265,325,548,445,1443,690
"2129",35.4805499531009,-82.5341202931377,"4",256,314,447,296,234,173
"2130",35.6747858089055,-82.3349925799132,"4",181,211,239,185,231,170
"2131",35.4798981549271,-82.5341202931377,"4",251,311,441,295,267,188
"2132",35.6640311390371,-82.3402070535819,"4",272,313,366,286,325,255
"2133",35.7559346815487,-82.669044799316,"4",241,291,482,475,345,203
"2134",35.6637052399502,-82.3402070535819,"4",247,288,335,276,296,227
"2135",35.4704470814064,-82.5377052437849,"4",296,353,483,333,274,217
"2136",35.5317161097474,-82.559866756877,"4",271,332,559,505,1065,711
"2137",35.6640311390371,-82.3405329581862,"4",251,288,339,273,295,221
"2138",35.5343233024428,-82.5611703752942,"4",205,270,432,415,370,217
"2139",35.4772909622317,-82.5562818062298,"4",387,456,597,606,387,288
"2140",35.475987365884,-82.5370534345764,"4",287,340,477,339,263,201
"2141",35.6421959002135,-82.5983235001839,"4",581,652,1031,1039,686,542
"2142",35.6718527171232,-82.6142928257944,"4",256,352,648,561,1513,755
"2143",35.6232937531721,-82.5960421679538,"4",458,530,903,798,2623,1750
"2144",35.4847866412309,-82.5627998983157,"4",327,396,555,548,324,248
"2145",35.6907548641646,-82.6185295856502,"4",430,499,681,701,461,293
"2146",35.7253001673782,-82.6478610000368,"4",166,228,424,387,708,259
"2147",35.4821794485355,-82.5582372338556,"4",291,354,510,496,351,225
"2148",35.7200857819874,-82.6507941414754,"4",454,522,701,724,464,250
"2149",35.4795722558402,-82.5354239115549,"4",230,285,418,266,198,134
"2150",35.5434484768766,-82.5878945528464,"4",167,208,340,206,420,320
"2151",35.6102577896952,-82.4220091092601,"4",332,429,769,666,943,527
"2152",35.6379592120835,-82.5989753093925,"4",381,455,636,646,352,300
"2153",35.6024362116092,-82.3757306554501,"4",93,128,230,155,313,202
"2154",35.6343743221274,-82.5670366581715,"4",154,215,462,342,1899,873
"2155",35.4974967056208,-82.5921313127023,"4",325,393,556,552,311,206
"2156",35.6741340107317,-82.333688961496,"4",222,260,298,255,304,227
"2157",35.6682678271671,-82.3395552443733,"4",213,246,300,226,261,196
"2158",35.529434816139,-82.656986328957,"4",179,213,346,249,142,78
"2159",35.7174785892921,-82.6318916744263,"4",405,480,657,682,387,339
"2160",35.5343233024428,-82.656986328957,"4",198,236,414,270,829,334
"2161",35.4766391640579,-82.5461787634966,"4",134,183,291,148,87,81
"2162",35.5095549718368,-82.7612758023316,"4",199,242,575,390,3657,1763
"2163",35.6529505700818,-82.6006048324139,"4",357,423,588,605,397,247
"2164",35.6731563134709,-82.3362961983304,"4",235,262,308,253,303,231
"2165",35.6405664047789,-82.5989753093925,"4",408,487,657,679,424,297
"2166",35.6946656532076,-82.6142928257944,"4",440,511,696,719,471,295
"2167",35.668593726254,-82.3389034351648,"4",219,253,295,232,263,195
"2168",35.5320420088343,-82.6563345197485,"4",61,148,389,256,942,522
"2169",35.6203606613898,-82.5784433193219,"4",206,293,536,478,1656,896
"2170",35.6672901299063,-82.3372739121433,"4",367,419,464,403,448,371
"2171",35.4750096686233,-82.5386829575978,"4",367,430,571,430,368,291
"2172",35.4795722558402,-82.5347721023463,"4",222,274,406,258,189,140
"2173",35.6575131572987,-82.6100560659385,"4",422,498,678,688,415,251
"2174",35.4769650631448,-82.5341202931377,"4",203,252,374,230,165,114
"2175",35.6617498454287,-82.3437920042292,"4",254,295,361,266,261,235
"2176",35.7428987180719,-82.6804514604663,"4",251,311,557,502,1291,756
"2177",35.7445282135065,-82.6755628914019,"4",4,149,505,434,1192,678
"2178",35.6470843865173,-82.4034325468152,"4",210,235,384,288,1213,710
"2179",35.5447520732242,-82.5856132206164,"4",344,399,535,413,343,273
"2180",35.4896751275347,-82.56540713515,"4",367,429,597,594,365,264
"2181",35.6021103125222,-82.3754047508458,"4",189,214,283,208,162,112
"2182",35.6620757445156,-82.6247217731318,"4",402,462,654,656,635,396
"2183",35.5343233024428,-82.6543790921227,"4",261,338,550,486,1282,781
"2184",35.6089541933476,-82.428527201346,"4",181,204,293,228,586,267
"2185",35.4812017512748,-82.5347721023463,"4",158,206,378,200,595,376
"2186",35.6483879828649,-82.4040843560238,"4",285,327,435,361,1000,545
"2187",35.6011326152615,-82.5764878916961,"4",314,378,563,552,498,272
"2188",35.4792463567532,-82.5566077108341,"4",411,474,615,605,426,308
"2189",35.5307384124867,-82.6566604243528,"4",189,231,389,274,515,244
"2190",35.5551808440057,-82.5898499804722,"4",92,175,392,341,680,364
"2191",35.5792973764378,-82.5683402765887,"4",227,291,493,439,865,407
"2192",35.607324697913,-82.5800728423433,"4",154,213,384,308,687,297
"2193",35.5098808709238,-82.5901758850765,"4",331,395,550,547,332,229
"2194",35.5411671832681,-82.56540713515,"4",194,291,523,489,775,530
"2195",35.6907548641646,-82.6113596843557,"4",280,405,778,860,1288,1352
"2196",35.5467074677458,-82.333688961496,"4",59,99,215,104,198,90
"2197",35.5427966787027,-82.5667107535672,"4",111,189,478,370,1814,934
"2198",35.5708240001779,-82.3780119876802,"4",90,134,311,268,931,632
"2199",35.7080275157714,-82.6208109178803,"4",394,461,642,660,493,275
"2200",35.4763132649709,-82.5298835332818,"4",401,462,622,494,416,367
"2201",35.738336130855,-82.6674152762945,"4",208,255,460,433,539,302
"2202",35.4753355677102,-82.5367275299721,"4",289,355,493,357,279,220
"2203",35.4717506777541,-82.5360757207635,"4",329,394,530,386,319,252
"2204",35.7357289381596,-82.6628526118344,"4",335,399,577,579,474,250
"2205",35.6324189276058,-82.3610649482568,"4",103,115,203,121,179,121
"2206",35.6715268180363,-82.3349925799132,"4",266,305,353,288,328,264
"2207",35.6327448266928,-82.3607390436525,"4",96,114,222,158,700,345
"2208",35.541818981442,-82.5670366581715,"4",166,208,480,279,2722,1161
"2209",35.7331217454643,-82.6592676611871,"4",406,481,663,691,448,237
"2210",35.5382340914858,-82.5618221845028,"4",210,272,423,419,495,207
"2211",35.512813962706,-82.5771397009047,"4",76,150,433,304,1999,942
"2212",35.5812527709593,-82.5676884673801,"4",319,384,572,553,438,286
"2213",35.5313902106605,-82.559866756877,"4",402,474,662,650,608,398
"2214",35.4769650631448,-82.5370534345764,"4",278,334,467,327,250,191
"2215",35.6578390563856,-82.6097301613342,"4",381,443,610,625,376,225
"2216",35.475987365884,-82.5435715266622,"4",387,453,593,452,403,329
"2217",35.6350261203012,-82.5647553259414,"4",348,439,628,543,348,244
"2218",35.6653347353848,-82.3418365766034,"4",213,259,303,227,252,188
"2219",35.6731563134709,-82.3323853430788,"4",129,168,339,198,1404,615
"2220",35.6558836618641,-82.602886164644,"4",240,313,570,468,1596,703
"2221",35.6340484230404,-82.360087234444,"4",68,95,180,94,144,86
"2222",35.6764153043401,-82.3359702937261,"4",119,146,237,144,166,92
"2223",35.4831571457963,-82.5331425793248,"4",87,197,422,296,897,648
"2224",35.6663124326456,-82.3362961983304,"4",374,424,483,425,463,383
"2225",35.5444261741373,-82.5856132206164,"4",350,399,531,408,339,261
"2226",35.6607721481679,-82.336948007539,"4",146,191,390,280,1313,673
"2227",35.6597944509072,-82.620485013276,"4",344,401,571,590,328,191
"2228",35.7073757175975,-82.6201591086717,"4",387,462,654,662,618,317
"2229",35.7350771399858,-82.6628526118344,"4",300,363,558,550,447,284
"2230",35.6536023682557,-82.6009307370182,"4",400,465,638,632,503,346
"2231",35.7468095071149,-82.6742592729847,"4",303,359,630,552,1748,1178
"2232",35.5392117887466,-82.6680670855031,"4",646,839,1299,1363,2530,2352
"2233",35.6718527171232,-82.3330371522874,"4",321,359,407,353,395,306
"2234",35.5463815686588,-82.577465605509,"4",210,261,504,399,1476,667
"2235",35.6493656801257,-82.5989753093925,"4",383,449,644,648,603,362
"2236",35.4740319713625,-82.5262985826346,"4",256,302,423,281,237,166
"2237",35.7409433235503,-82.6788219374448,"4",300,355,538,531,541,200
"2238",35.4710988795802,-82.5383570529935,"4",316,375,510,360,308,252
"2239",35.5291089170521,-82.656986328957,"4",123,169,314,199,260,235
"2240",35.5098808709238,-82.5905017896808,"4",353,423,591,572,521,350
"2241",35.6597944509072,-82.6211368224846,"4",369,442,616,633,374,207
"2242",35.6089541933476,-82.4288531059503,"4",123,138,206,139,259,178
"2243",35.7354030390727,-82.6622008026258,"4",150,265,539,491,931,571
"2244",35.7331217454643,-82.6573122335613,"4",217,268,597,448,1910,1013
"2245",35.6245973495197,-82.5891981712636,"4",330,397,570,589,365,179
"2246",35.4750096686233,-82.5556299970212,"4",175,236,506,357,1842,974
"2247",35.4812017512748,-82.5341202931377,"4",241,301,428,277,223,159
"2248",35.6796742952093,-82.6146187303986,"4",138,271,652,575,1941,1106
"2249",35.5206355407921,-82.837863384341,"4",159,296,622,579,2133,1541
"2250",35.750394397071,-82.6739333683804,"4",165,264,608,468,1920,1001
"2251",35.4776168613186,-82.531187151699,"4",167,211,333,185,103,89
"2252",35.5349751006166,-82.6576381381656,"4",200,243,446,292,868,398
"2253",35.6578390563856,-82.6074488291041,"4",406,472,638,647,440,234
"2254",35.480224054014,-82.5562818062298,"4",74,196,493,423,1082,628
"2255",35.636003817562,-82.5996271186011,"4",378,455,628,651,294,265
"2256",35.4697952832325,-82.5383570529935,"4",273,330,521,384,931,714
"2257",35.4808758521878,-82.5572595200427,"4",238,322,539,513,619,400
"2258",35.6871699742085,-82.6191813948588,"4",370,439,630,633,497,319
"2259",35.6698973226017,-82.3346666753089,"4",292,335,381,326,363,294
"2260",35.6601203499941,-82.3389034351648,"4",384,427,491,420,473,384
"2261",35.6659865335586,-82.3372739121433,"4",388,431,499,439,478,392
"2262",35.6676160289932,-82.3362961983304,"4",307,346,394,336,373,299
"2263",35.6333966248666,-82.5608444706899,"4",348,420,603,508,333,249
"2264",35.4766391640579,-82.5386829575978,"4",341,403,539,394,330,262
"2265",35.6826073869916,-82.617225967233,"4",325,377,637,572,1070,670
"2266",35.4776168613186,-82.5562818062298,"4",405,479,620,615,431,300
"2267",35.6676160289932,-82.3398811489776,"4",203,237,290,218,247,186
"2268",35.5349751006166,-82.656986328957,"4",269,320,451,345,227,173
"2269",35.7275814609866,-82.6478610000368,"4",339,401,571,575,414,250
"2270",35.717804488379,-82.6318916744263,"4",232,337,622,604,1580,827
"2271",35.6249232486067,-82.5820282699691,"4",264,302,590,434,2025,946
"2272",35.4714247786671,-82.5386829575978,"4",274,327,456,312,269,206
"2273",35.488371531187,-82.5650812305457,"4",258,333,638,531,2527,1566
"2274",35.6588167536464,-82.6178777764416,"4",370,436,602,621,375,228
"2275",35.6653347353848,-82.3382516259562,"4",335,381,443,377,404,326
"2276",35.6718527171232,-82.333688961496,"4",256,285,333,276,314,244
"2277",35.4909787238824,-82.5663848489629,"4",201,289,497,465,657,324
"2278",35.7373584335942,-82.6664375624816,"4",197,239,450,424,800,247
"2279",35.660446249081,-82.3398811489776,"4",326,369,413,357,398,319
"2280",35.5806009727855,-82.5680143719844,"4",272,334,583,482,1607,816
"2281",35.623619652259,-82.5983235001839,"4",272,337,556,517,1058,792
"2282",35.603088009783,-82.3754047508458,"4",148,177,281,190,463,212
"2283",35.6086282942606,-82.5787692239262,"4",80,190,423,373,993,384
"2284",35.5388858896597,-82.6654598486687,"4",161,182,283,143,917,555
"2285",35.4805499531009,-82.5331425793248,"4",268,329,469,318,286,206
"2286",35.5118362654453,-82.5856132206164,"4",263,336,492,494,271,149
"2287",35.6229678540851,-82.5953903587452,"4",393,473,635,654,313,278
"2288",35.7008577358591,-82.6162482534201,"4",411,475,668,676,464,319
"2289",35.672504515297,-82.336948007539,"4",266,301,397,316,340,251
"2290",35.4756614667971,-82.5409642898279,"4",303,361,492,351,279,221
"2291",35.6663124326456,-82.3405329581862,"4",174,207,246,168,195,138
"2292",35.6252491476936,-82.5846355068035,"4",219,272,431,436,111,84
"2293",35.6353520193881,-82.5673625627758,"4",263,332,528,454,212,157
"2294",35.713567800249,-82.6247217731318,"4",387,457,648,659,493,285
"2295",35.6532764691687,-82.6002789278097,"4",100,198,423,358,1187,563
"2296",35.6118872851299,-82.3268449648058,"4",345,459,767,826,2262,1786
"2297",35.5369304951382,-82.5614962798985,"4",208,273,452,415,604,297
"2298",35.4782686594925,-82.5367275299721,"4",195,246,377,218,151,102
"2299",35.6021103125222,-82.3760565600544,"4",62,117,249,162,480,165
"2300",35.5431225777896,-82.5073961155855,"4",102,123,209,149,229,149
"2301",35.4779427604056,-82.5556299970212,"4",305,371,605,525,1596,1005
"2302",35.6588167536464,-82.6191813948588,"4",370,448,630,630,599,278
"2303",35.5952664316969,-82.574206559466,"4",365,436,613,621,335,318
"2304",35.4769650631448,-82.534446197742,"4",217,267,400,258,190,134
"2305",35.6369815148227,-82.3578059022139,"4",229,297,575,442,2604,1452
"2306",35.6914066623384,-82.6113596843557,"4",267,387,740,715,1584,1453
"2307",35.4857643384916,-82.5634517075243,"4",137,225,429,400,558,276
"2308",35.6301376339974,-82.3607390436525,"4",135,156,219,175,58,46
"2309",35.6692455244279,-82.6182036810459,"4",475,537,730,759,454,367
"2310",35.5362786969643,-82.6576381381656,"4",255,289,425,326,47,163
"2311",35.6637052399502,-82.6250476777361,"4",154,257,550,488,1495,701
"2312",35.537582293312,-82.6700225131289,"4",371,536,816,596,867,811
"2313",35.6656606344717,-82.3428142904163,"4",109,170,237,169,210,155
"2314",35.4929341184039,-82.5777915101133,"4",116,180,513,305,2601,1160
"2315",35.4740319713625,-82.5390088622021,"4",350,415,550,412,345,284
"2316",35.5470333668327,-82.5862650298249,"4",203,260,373,257,244,174
"2317",35.4743578704494,-82.5403124806193,"4",336,399,541,399,338,280
"2318",35.6907548641646,-82.6191813948588,"4",296,361,622,537,1573,926
"2319",35.6627275426894,-82.3421624812077,"4",334,367,415,347,378,313
"2320",35.6343743221274,-82.3587836160268,"4",36,71,173,127,351,141
"2321",35.5379081923989,-82.5618221845028,"4",193,257,439,408,476,272
"2322",35.6653347353848,-82.3431401950206,"4",166,218,281,209,255,194
"2323",35.4756614667971,-82.5364016253678,"4",326,383,525,388,313,248
"2324",35.6747858089055,-82.3366221029347,"4",139,173,353,230,1231,733
"2325",35.5502923577019,-82.4607917571712,"4",464,643,933,979,1857,1548
"2326",35.6614239463418,-82.3490064778979,"4",130,203,463,220,1249,639
"2327",35.6249232486067,-82.5833318883863,"4",272,335,495,501,211,109
"2328",35.6490397810388,-82.5993012139968,"4",340,394,653,565,1272,682
"2329",35.7510461952449,-82.6739333683804,"4",329,384,733,620,2609,1794
"2330",35.4753355677102,-82.5412901944322,"4",312,379,522,370,301,256
"2331",35.4766391640579,-82.5357498161592,"4",277,335,467,328,253,197
"2332",35.4756614667971,-82.5403124806193,"4",303,354,485,345,275,215
"2333",35.6672901299063,-82.3431401950206,"4",78,105,135,56,112,54
"2334",35.652298771908,-82.6012566416225,"4",382,444,609,626,388,243
"2335",35.4968449074469,-82.7254262958591,"4",124,162,282,254,509,411
"2336",35.6242714504328,-82.3617167574654,"4",731,851,1198,1318,1807,1905
"2337",35.6633793408633,-82.3418365766034,"4",350,401,459,391,419,334
"2338",35.6588167536464,-82.617225967233,"4",364,433,589,604,364,208
"2339",35.537582293312,-82.4386302440791,"4",254,335,597,503,1772,855
"2340",35.504666485533,-82.6879472663651,"4",220,317,680,494,2817,1627
"2341",35.6474102856042,-82.3597613298397,"4",169,354,743,881,1082,1201
"2342",35.508903173663,-82.5911535988894,"4",252,307,497,431,884,456
"2343",35.4746837695363,-82.5403124806193,"4",336,395,532,393,328,271
"2344",35.6467584874303,-82.5996271186011,"4",403,471,660,664,419,274
"2345",35.6539282673426,-82.6022343554354,"4",310,370,561,538,645,501
"2346",35.6490397810388,-82.6002789278097,"4",315,377,576,549,747,469
"2347",35.6004808170876,-82.4871900301192,"4",153,198,373,259,1376,528
"2348",35.4919564211431,-82.5865909344292,"4",259,320,479,462,331,134
"2349",35.5255240270959,-82.5585631384598,"4",200,255,491,383,1481,707
"2350",35.6578390563856,-82.6090783521256,"4",389,461,626,647,392,243
"2351",35.7445282135065,-82.6768665098191,"4",426,496,669,708,404,298
"2352",35.4795722558402,-82.5396606714107,"4",200,237,367,211,173,108
"2353",35.680977891557,-82.4816496518461,"4",117,182,457,330,1863,1111
"2354",35.7311663509427,-82.6527495691012,"4",92,167,540,386,2131,1222
"2355",35.4740319713625,-82.5412901944322,"4",326,382,549,442,263,235
"2356",35.7543051861141,-82.6706743223374,"4",569,619,832,818,748,502
"2357",35.6232937531721,-82.6002789278097,"4",290,364,573,542,806,510
"2358",35.6347002212143,-82.5605185660856,"4",202,287,643,474,3457,1894
"2359",35.4952154120123,-82.5898499804722,"4",222,295,500,452,657,413
"2360",35.6180793677813,-82.5781174147176,"4",303,366,558,533,921,417
"2361",35.6630534417764,-82.3395552443733,"4",249,288,340,267,296,236
"2362",35.6311153312582,-82.6015825462268,"4",270,338,515,513,369,307
"2363",35.6347002212143,-82.5670366581715,"4",397,479,673,599,461,387
"2364",35.7409433235503,-82.6768665098191,"4",277,348,524,555,226,148
"2365",35.5036887882723,-82.5924572173066,"4",265,324,480,473,159,84
"2366",35.6483879828649,-82.4044102606281,"4",266,312,373,322,430,345
"2367",35.5646319175264,-82.5817023653648,"4",186,231,454,354,1306,441
"2368",35.4831571457963,-82.626025391549,"4",150,194,261,195,212,147
"2369",35.5118362654453,-82.5673625627758,"4",204,258,450,392,706,265
"2370",35.6839109833393,-82.6185295856502,"4",389,451,653,654,644,379
"2371",35.664357038124,-82.3389034351648,"4",247,283,326,255,292,226
"2372",35.4795722558402,-82.5360757207635,"4",200,256,382,230,169,107
"2373",35.4815276503617,-82.534446197742,"4",204,254,423,242,641,300
"2374",35.6633793408633,-82.3389034351648,"4",268,308,364,298,326,252
"2375",35.4916305220562,-82.5856132206164,"4",246,301,476,442,365,277
